file	child	age	role	person	token	chuj_full	spanish
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanunchichim	mach ix hanunchichim chi'.	¿Quuién es tú abulita pues?.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	tas sb'i ix.	como se llama ella.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	tas sb'i ix.	como se llama ella.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hachocolate	mach tz'ak'an hachocolate nene'.	¿Quién te dan tus chocolates nena?.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hachocolate	mach tz'ak'an hachocolate.	quién te da tus chocolate.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hakb'at	hakb'at stek ix.	dale la comida a la.
CY260711.txt	Yeseña	2;0.22	adult	3SG	stek	hakb'at stek ix.	dale la comida a la.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hachay	ni nok' hachay xa chi.	ten tus pezcados decí.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hakape	ni hakape xa chi.	tenga tú café decí.
CY260711.txt	Yeseña	2;0.22	child	2SG	hakape	ni te' hakape.	ten o tenga tú café.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hach	b'at hach wa'ok xa chi.	vas a comer decí.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanulej	mat ak' yik ix hanulej chi' han ni.	ve a dejarle la de tú hermana pues ten.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yadira	t'a ix Yadira.	con Yadira.
CY260711.txt	Yeseña	2;0.22	child	3SG	yadira	ni Yadira.	ten Yadira.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hakape	ni hakape tik nulej xa chi.	aquí tenes tú café hermana decí.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hatek	ni hatek tik nulej xa chi' ichatik.	aquí esta tú comida heerman decí.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	tas sb'i jun nok' tik ni.	cuál es el nombre de este animal ve.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	tas sb'i nok'.	cual es el nombre de ese animal o como se llama ese animal.
CY260711.txt	Yeseña	2;0.22	child	2SG	hanok	hanok' pech.	es un pato.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanok	hanok' pech, moklaj nok' pech.	es un pato, no es un pato.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanok	hanok' jirafa xa chi.	es una jirafa decí.
CY260711.txt	Yeseña	2;0.22	child	2SG	hanok	hanok' jirafa.	es una jirafa.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hakachich	hik'el jun te' hakachich' chi'.	quita ese chicle.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yalaj	max yalaj halolon yet' te', ikot te'.	no podes hablar por eso, traígalo eso aqui.
CY260711.txt	Yeseña	2;0.22	adult	2SG	halolon	max yalaj halolon yet' te', ikot te'.	no podes hablar por eso, traígalo eso aqui.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hakach	olto hakach te' t'a yik junokxo b'ekanhil.	lo vas a masticar tu chicle entre otro rato.
CY260711.txt	Yeseña	2;0.22	adult	3SG	skachich	sik'an b'at te' skachich ix tik han.	guarda el chicle de ella pues.
CY260711.txt	Yeseña	2;0.22	adult	1PL	koch	b'ajtil ix koch ix Malin.	donde se fue María.
CY260711.txt	Yeseña	2;0.22	adult	1PL	koch	b'ajtil ix koch ix Malin.	en donde se fue María.
CY260711.txt	Yeseña	2;0.22	adult	1PL	koch	b'ajtil ix koch ix.	en donde se fue ella.
CY260711.txt	Yeseña	2;0.22	adult	1PL	koch	hi' b'ajtil ix koch ix.	si, en donde se fue ella.
CY260711.txt	Yeseña	2;0.22	adult	1PL	koch	b'ajtil ix koch ix.	en donde se fue ella.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kokak	ke'an linhan kak'och kokak' xa chi.	parate vamos a poner nuestro fuego decí.
CY260711.txt	Yeseña	2;0.22	child	1PL	kokatzitz	ni te' kokatzitz tik.	aquí estan nuestras leñas.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hamam	b'ajtil ayk'och winh hamam.	en donde esta tú papá.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hamam	b'ajtil ix k'och winh hamam.	en donde se fue tú papá.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hab'emi	oktom b'at hab'emi manta ix Ewin chi' sjawi.	basta que te vas a ver si no ha llego E
CY260711.txt	Yeseña	2;0.22	adult	3SG	sjawi	oktom b'at hab'emi manta ix Ewin chi' sjawi.	basta que te vas a ver si no ha llego E
CY260711.txt	Yeseña	2;0.22	child	3SG	sjawi	mata ix Ewin sjawi.	no ha llegado E todavia.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hachi'al	mach tz'ak'an hachi'al.	quién te dan tus dulces.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hachocolate	hachocolate.	tú chocolate.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yelkolal	yelkolal hawa'i'.	apresurate de comer.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hawa'i	yelkolal hawa'i'.	apresurate de comer.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yune	lem hochankoti yune'.	ven entra chiquita.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hab'i	hix hab'i.	escuchaste.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yadira	weno Yadira	bueno Yadira.
CY260711.txt	Yeseña	2;0.22	child	1PL	kob'ikel	kob'ikel kuk'ab'.	vamos a lavar nuestros platos.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yet'tal	b'ajtil ix kan yet'tal kuk'ab' b'at ikoti.	en donde se quedo el lugar de nuestro plato traígalo.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yik'elta	jantak minuto tze yik'elta jun.	cuantos minutos van ha estar tomando pues.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hak'apa	b'ajtil ix ak' kan k'apak hak'apa' Yadira.	Yadira en donde dejaste tu ropa.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yadira	b'ajtil ix ak' kan k'apak hak'apa' Yadira.	Yadira en donde dejaste tu ropa.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sjawi	manta ix sjawi.	no ha llegado ella.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hatzey	ikot nok' xapon han, ikot nok' xapon, ni nok' xapon tik t'a hatzey ni.	traíga el jabón pues, traíga el jabón, ten aquí está el jabón a tu lado ve.
CY260711.txt	Yeseña	2;0.22	adult	2SG	halech	ni halech lab' tik ni.	aqui tienes tu cuacal.
CY260711.txt	Yeseña	2;0.22	adult	2SG	haxapon	jakxo haxapon.	otro poco de jabón.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hakawcho	tza k'an hakawcho.	necesitas tú plastico.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hakawcho	ikot hakawcho han.	traíga tu palstico pues.
CY260711.txt	Yeseña	2;0.22	child	2SG	hatas	hatas jun hinb'ika'.	era eso que yo lavé.
CY260711.txt	Yeseña	2;0.22	child	1SG	hinb'ika	hatas jun hinb'ika'.	era eso que yo lavé.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hakape	ho ol huk'ej hakape.	¡oh! vas a tomar tú café.
CY260711.txt	Yeseña	2;0.22	child	2SG	hab'i	hab'i tzinach Lusin.	oí, silencio Lucía.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hab'i	hab'i xi, juk'wanh xi.	oí dicen, lavá dicen (lavar ropa).
CY260711.txt	Yeseña	2;0.22	child	3SG	syak	tas syak' ix Katal t'ayach.	que es lo que Catarina te dá.
CY260711.txt	Yeseña	2;0.22	child	3SG	yune	ix yune' ix Malin Tatey.	la hija de María.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yune	ix yune' ix Tatey (Malin).	la hija de María.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kopes	xal ix kopes jun.	y la señorita pues.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kopes	b'ajay ix kopes jun.	donde esta la señorita pues.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kopes	b'ajay ix kopes chi'.	donde esta la señorita.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kopes	kopes hin xa chi.	soy señorita decí.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kopes	b'ajay ix kopes.	donde esta la señorita.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kopes	kopes hach.	sos señorita.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hach	kopes hach.	sos señorita.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hab'i	tas hab'i jun.	como te llamas pues.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hab'i	tas hab'i.	¿Cómo te llamas?.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hab'i	tas hab'i juk'wanh, juk'wanh, tato malaj sgana ix hajuk'wi,	
CY260711.txt	Yeseña	2;0.22	adult	3SG	sgana	tas hab'i juk'wanh, juk'wanh, tato malaj sgana ix hajuk'wi,	
CY260711.txt	Yeseña	2;0.22	adult	2SG	hajuk'wi	tas hab'i juk'wanh, juk'wanh, tato malaj sgana ix hajuk'wi,	
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	tas sb'i ix hanulej.	¿Cómo se llama tú hermana?.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanulej	tas sb'i ix hanulej.	¿Cómo se llama tú hermana?.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yesi	Yesi o Y, tas sb'i ix hanulej.	Y ¿Cómo se llama tú hermana?.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	Yesi o Y, tas sb'i ix hanulej.	Y ¿Cómo se llama tú hermana?.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanulej	Yesi o Y, tas sb'i ix hanulej.	Y ¿Cómo se llama tú hermana?.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	tas sb'i ix nulej.	¿Cómo se llama la hermana?.
CY260711.txt	Yeseña	2;0.22	child	2SG	hawajanh	hawajanh.	llama pues.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	tas sb'i ix hanulej.	¿Cómo se llama tú hermana?.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanulej	tas sb'i ix hanulej.	¿Cómo se llama tú hermana?.
CY260711.txt	Yeseña	2;0.22	adult	3SG	schumam	schumam ix tato max juk'wi ix, yelk'ola' hajuk'wi tas sb'i ix	
CY260711.txt	Yeseña	2;0.22	adult	3SG	yelk'ola	schumam ix tato max juk'wi ix, yelk'ola' hajuk'wi tas sb'i ix	
CY260711.txt	Yeseña	2;0.22	adult	2SG	hajuk'wi	schumam ix tato max juk'wi ix, yelk'ola' hajuk'wi tas sb'i ix	
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	schumam ix tato max juk'wi ix, yelk'ola' hajuk'wi tas sb'i ix	
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	tas sb'i ix nulej.	¿Cómo se llama la hermana?.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	tas sb'i ix nulej.	¿cómo se llama la hermana?.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	tas sb'i ix hanulej xin chi.	¿Cómo se llama tú hermana digo?.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanulej	tas sb'i ix hanulej xin chi.	¿Cómo se llama tú hermana digo?.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kochen	ni k'en kochen tik ni.	aqui tenemos nuetro olla ve.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yujto	mach yujto ha'in hay hinmul.	bien porque tengo la culpa.
CY260711.txt	Yeseña	2;0.22	adult	1SG	hinmul	mach yujto ha'in hay hinmul.	bien porque tengo la culpa.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yonh	yonh.	¡oh!.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yu'uj	yu'uj.	por.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yujto	yujto hay xiwelal.	porque hay nervios.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kowa'el	kowa'el tik ni.	nuestro comida ve.
CY260711.txt	Yeseña	2;0.22	adult	1SG	hinn	hinn.	hinnn (emite el ruido de un carro).
CY260711.txt	Yeseña	2;0.22	adult	1PL	kowa'el	ni kowa'el tik ni, to /skak'och haxanhab'.	aquí esta nuestra comida, esque te vamos a poner tu zapato.
CY260711.txt	Yeseña	2;0.22	adult	2SG	haxanhab	ni kowa'el tik ni, to /skak'och haxanhab'.	aquí esta nuestra comida, esque te vamos a poner tu zapato.
CY260711.txt	Yeseña	2;0.22	adult	1PL	konhwa'ek	konhwa'ek.	vamos a comer.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yib'anh	weno kakot yib'anh kak' han, b'at ik'chak kokatzitz han.	bueno vamos a subirlo en cima del fuego, ve a traernos unas
CY260711.txt	Yeseña	2;0.22	adult	1PL	kokatzitz	weno kakot yib'anh kak' han, b'at ik'chak kokatzitz han.	bueno vamos a subirlo en cima del fuego, ve a traernos unas
CY260711.txt	Yeseña	2;0.22	adult	1PL	kokatzitz	b'at ik' chak kokatzitz.	ve a traernos unas leñas.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hak'an	tob'an joyoj tanh wan hak'an ha'ach tik ho'.	usted esta escarbando cal.
CY260711.txt	Yeseña	2;0.22	adult	3SG	skob'o'och	ikot te' han to skob'o'och kok'ak'.	traígalo pues es que vamos a poner nuestro fuego.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kok'ak	ikot te' han to skob'o'och kok'ak'.	traígalo pues es que vamos a poner nuestro fuego.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kok'ak	/ikot chakxo te' han to /skob'o'och kok'ak'	traíga otros pues, es que vamos a poner nuestro fuego.
CY260711.txt	Yeseña	2;0.22	adult	1PL	koxalu	/b'at /ikot jak' ka'al t'a yol koxalu' tik han ni to /skak'och.	ve a traernos algo de agua dentro de nuestro jarro, es que vamos
CY260711.txt	Yeseña	2;0.22	adult	1PL	kotek	yal kotek.	el caldo de nuestra comida.
CY260711.txt	Yeseña	2;0.22	child	3SG	yadira	ha ix Yadira tzawtej.	a Yadira la estas llamando.
CY260711.txt	Yeseña	2;0.22	adult	2SG	haxalu	ni tik ni, ni haxalu' tik ni.	aquí esta ve, ten tú jarro ve.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanh	cham he /yilan hanh han ni.	observenlo muy bien pues.
CY260711.txt	Yeseña	2;0.22	adult	2SG	haxo	haxo pax heb' tik ni.	y estos que son ve.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanulej	ak'b'at yik ix hanulej chi'.	dale la de tú hermana.
CY260711.txt	Yeseña	2;0.22	child	3SG	yadira	/ni Yadira, /ni ho'och.	ten Yadira, ten tú comida.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanulej	b'at ikot t'a ix hanulej.	ve a traerlo con tú hermana.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sko/b'ikel	to sko/b'ikel kuk'ab' nulej xa /chi.	es que vamos a lavar nuestros platos decí.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yujwal	yujwal yos.	gracias.
CY260711.txt	Yeseña	2;0.22	child	3SG	yujwal	yujwal yos.	gracias.
CY260711.txt	Yeseña	2;0.22	adult	1PL	konh	konh wa'ek.	vamos a comer.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yuk'em	/ak' yuk'em nok' /ni.	dale su atol al animal ten.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yuk'em	/syuk' yuk'em nok' han, /ak' yuk'em nok'.	va tomar su atol del animal pues, dale su atol.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yuk'em	/syuk' yuk'em nok' han, /ak' yuk'em nok'.	va tomar su atol del animal pues, dale su atol.
CY260711.txt	Yeseña	2;0.22	adult	3SG	syuk	syuk' yuk'em.	toma su atol.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yuk'em	syuk' yuk'em.	toma su atol.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yuk'em	s/yuk' yuk'em nok'.	toma su atol el animal.
CY260711.txt	Yeseña	2;0.22	child	3SG	yuk'em	s/yuk' yuk'em nok'.	toma su atol el animal.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kokape	ayam kokape.	ay café.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hagancho	mach s/b'o'an och k'en hagancho.	¿Quién te puso tu gancho. (gancho para el cabello).
CY260711.txt	Yeseña	2;0.22	adult	2SG	hagancho	mach junxo s/b'o'an k'en hagancho.	¿Quién otro que te arregla tú gancho (gancho para cabello).
CY260711.txt	Yeseña	2;0.22	child	2SG	hato	hato kik'an.	hasta mañana.
CY260711.txt	Yeseña	2;0.22	adult	3SG	skob'o'och	lem han to skob'o'och te' kokak', ikot te' katzitz chi' to	
CY260711.txt	Yeseña	2;0.22	adult	1PL	kokak	lem han to skob'o'och te' kokak', ikot te' katzitz chi' to	
CY260711.txt	Yeseña	2;0.22	adult	1PL	kokak	/b'o'och kokak' xi.	pon nuestro fuego dice.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kokak	/b'o'och kokak' yal ix.	pon nuestro fuego dice ella.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kok'ak	/yelk'olal /b'o'och kok'ak yal ix.	apurate, arreglá el fuego, dice ella.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kochen	to s/kak'/b'at kochen yib'anh k'ak, /pilip.	es que vamos a poner nuestra olla encima del fuego, apurate.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yib'anh	to s/kak'/b'at kochen yib'anh k'ak, /pilip.	es que vamos a poner nuestra olla encima del fuego, apurate.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanok	weno hanok' chay tik olko/chi'a' ni, to sko/jochb'at nok'.	bueno vamos a comer pescados ten pues, es que lo vamos a cortar.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sko/jochb'at	weno hanok' chay tik olko/chi'a' ni, to sko/jochb'at nok'.	bueno vamos a comer pescados ten pues, es que lo vamos a cortar.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kochen	ak/'b'at kochen /yib'an k'ak xa chi han.	subí nuestra olla encima del fuego, décile pues.
CY260711.txt	Yeseña	2;0.22	child	2SG	hate	ni te' hate'.	ten tú palo.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kochen	/ak'/b'at kochen yib'anh k'ak xa /chi.	dale o subí nuestra olla encima del fuego decí.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yib'anh	/ak'/b'at kochen yib'anh k'ak xa /chi.	dale o subí nuestra olla encima del fuego decí.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanok	hanok' chay.	es el pescado.
CY260711.txt	Yeseña	2;0.22	child	2SG	hanok	hanok' chay.	es el pescado.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yesi	yesi o Y.	Yesi o Y.
CY260711.txt	Yeseña	2;0.22	child	2SG	hat'a	hat'a xela.	en Xela.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hato	hato xela ha.	hasta allí en Xela ¡ah!
CY260711.txt	Yeseña	2;0.22	adult	2SG	hamam	xal winh hamam jun.	y tú papá pues.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hamam	xal winh hamam ajtil ay winh.	y tú papá donde está él.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yesi	yesi o Y.	Yesi o Y.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hamam	b'ajtil ay winh  hamam chi'.	¿En dónde esta tú papá pues?
CY260711.txt	Yeseña	2;0.22	adult	3SG	yesi	yesi o Y.	Yesi o Y.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hamam	b'ajtil /ayek' jun hamam chi'.	en donde esta tú papá.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yesi	yesi xin chi.	Yesi digo.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hamam	xal winh hamam chi' jun.	y tú papá pues.
CY260711.txt	Yeseña	2;0.22	child	2SG	hato	hato xela.	hasta allí en Xela.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hato	hato xela.	hasta allí en Xela.
CY260711.txt	Yeseña	2;0.22	adult	3SG	smasanil	xelanhej ay heb' smasanil.	todos estan allí en Xela.
CY260711.txt	Yeseña	2;0.22	child	2SG	haxo	haxo kokape.	ahora nuestra café.
CY260711.txt	Yeseña	2;0.22	child	1PL	kokape	haxo kokape.	ahora nuestra café.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hawinh	hawinh hicham.	es tú tío.
CY260711.txt	Yeseña	2;0.22	child	1PL	kokape	kokape.	nuestra café.
CY260711.txt	Yeseña	2;0.22	adult	3SG	skape	/jakxo skape ix xi.	dale otro poco de café para ella dice.
CY260711.txt	Yeseña	2;0.22	child	1SG	hinmam	winh hinmam.	mi papá.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hamam	xal winh hamam jun.	y tú papá pues.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hamam	winh hamam waj yakin b'ajtil ayek' winh.	tú papá él D, ¿Dónde se encuentra?
CY260711.txt	Yeseña	2;0.22	adult	3SG	yakin	winh hamam waj yakin b'ajtil ayek' winh.	tú papá él D, ¿Dónde se encuentra?
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'i	xal junxo jun tas sb'i.	y el otro pues, ¿Cuál es su nombre?
CY260711.txt	Yeseña	2;0.22	adult	2SG	hamam	b'ajtil ni, b'ajtil ay junxo b'ajtil xit'ek winh hamam chi'.	¿En dónde ve?, ¿En dónde está la otra en donde tú papá fue allí
CY260711.txt	Yeseña	2;0.22	child	2SG	hata	hata tik t'a xela.	fue allí en Xela.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hamam	b'ajtil xit'ek winh hamam tik.	¿En dónde fue tú papá?.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hab'a	/b'at /k'ub'ej el hab'a /ni, s/jawi ix /ni.	ve a esconderte  ves, viene ella ve.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hapatik	t'a hapatik /ni.	detrás de tí ve.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hapatik	s/jawi ix yet' te' s/mak'lab' t'a hapatik /ni, /ilnab'i /ni.	viene ella con su mazo detras de tí mirá ve.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hat/zuntzej	manh ha/tzuntzej ix han, manh hat/zuntzej ix yet'ok.	no la molestes a ella pues, no la molestes a ella con eso.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yet'ok	manh ha/tzuntzej ix han, manh hat/zuntzej ix yet'ok.	no la molestes a ella pues, no la molestes a ella con eso.
CY260711.txt	Yeseña	2;0.22	adult	3SG	syop	¡uy! tz'ok' syop ix ana' lusin.	¡uy!, llora el trasero de Ana Lucía.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yonh	¡yonh! ni ix emta k'en koche'en t'a tik.	¡oh! ve calleron nuestras jarrillas aquí.
CY260711.txt	Yeseña	2;0.22	adult	1PL	koche'en	¡yonh! ni ix emta k'en koche'en t'a tik.	¡oh! ve calleron nuestras jarrillas aquí.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yesi	yesi o Y.	Yesi o Y.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hameslab	weno /ni te' hameslab' tik han, /meswanh han /ni.	bueno ten tú escoba pues,
CY260711.txt	Yeseña	2;0.22	child	3SG	skan	skan ix.	se queda ella.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yadira	elanh yadira xa chi.	quitate Yadira decí.
CY260711.txt	Yeseña	2;0.22	child	3SG	yadira	elanh yadira.	quitate Yadira.
CY260711.txt	Yeseña	2;0.22	adult	1SG	hin/meswi	/to Tzin /meswi, /to loko tak hin/meswi xa chi.	es que voy a barrer, es que yo barró muy loca decí.
CY260711.txt	Yeseña	2;0.22	adult	1SG	hin/meswi	to loko tak hin/meswi ha'in tik xa /chi.	es que yo barró muy loca decí.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yesi	¡hi!, tzab' ix yesi, tzab' ix.	¡ih!, se enoja Yesi, se enoja ella.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yab'il	s/kot yab'il, s/koy yab'il.	se enoja, se enoja.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yab'il	s/kot yab'il, s/koy yab'il.	se enoja, se enoja.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yesi	¡hi!, tzab' ix yesi.	¡ih!, Yesi se enoja.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yesi	s/meswi ix yesi.	Yesi barre.
CY260711.txt	Yeseña	2;0.22	adult	1SG	hin/meswi	to loko tak hin/meswi xa /chi.	es que yo barró muy loca, decí.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yesi	yesi.	Yesi.
CY260711.txt	Yeseña	2;0.22	adult	1SG	hin/mesta'eli	hin/mesta'eli xa /chi.	que no lo vaya a barrer decí.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kok'ak	/kak'xoch te' kok'ak han.	pongamos de nuevo nuestro fuego pues.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanes	ix /el hanes.	salio tu basura.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kok'ak	/kak'och te' kok'ak han lem.	pongamos nuestro fuego pues, vení.
CY260711.txt	Yeseña	2;0.22	adult	1PL	kok'ak	/kak'och te' kok'ak han ni.	pongamos nuestro fuego pues, ve.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yib'anh	ko tik, yib'anh k'ak to skak'xib'at yal kokape to skowa'	
CY260711.txt	Yeseña	2;0.22	adult	3SG	skak'xib'at	ko tik, yib'anh k'ak to skak'xib'at yal kokape to skowa'	
CY260711.txt	Yeseña	2;0.22	adult	1PL	kokape	ko tik, yib'anh k'ak to skak'xib'at yal kokape to skowa'	
CY260711.txt	Yeseña	2;0.22	adult	3SG	skowa	ko tik, yib'anh k'ak to skak'xib'at yal kokape to skowa'	
CY260711.txt	Yeseña	2;0.22	child	1PL	kopapis	ixta ko/wa' kopapis.	ya esta vamos a comer.
CY260711.txt	Yeseña	2;0.22	adult	3SG	spapis	to s/wa' spapis ix hanulej.	es que va a comer tú hermana.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanulej	to s/wa' spapis ix hanulej.	es que va a comer tú hermana.
CY260711.txt	Yeseña	2;0.22	adult	2SG	haxo	haxo nok' tik ol kak'/b'at /k'anb'ok ni.	ya esto es lo que vamos a cocer ve.
CY260711.txt	Yeseña	2;0.22	adult	3SG	sb'at	sb'at nok' t'a skal aseyte.	se va entre el aceite.
CY260711.txt	Yeseña	2;0.22	adult	3SG	skal	sb'at nok' t'a skal aseyte.	se va entre el aceite.
CY260711.txt	Yeseña	2;0.22	adult	3SG	skot	¡hi! skot aseyte.	¡ih!, viene la aceite.
CY260711.txt	Yeseña	2;0.22	child	3SG	skutej	skutej.	lo hagamos.
CY260711.txt	Yeseña	2;0.22	adult	3SG	yesi	ix /taji nok' han yesi ni.	ya se cosió Yesi ten.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hanun	ol /hak'jak yik ix hanun chichim.	le vas dar un poco a tú abuelita.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hatek	/ni jab' hatek nun chich xa /chi.	ten un poco de tú comida abuelita decí.
CY260711.txt	Yeseña	2;0.22	adult	2SG	hatek	/ni jab' hatek nun chich xa /chi.	ten un poco de tú comida abuelita decí.
CY260711.txt	Yeseña	2;0.22	adult	3SG	stek	ix /hakan stek ix nun chich chi'.	dejaste la comida de la abuela.
